debt_income_ratio,no_of_dependents,education,self_employed,loan_term,cibil_score,residential_assets_value,commercial_assets_value
0.852631579,0,0,0,0.111111111,0.748333333,0.49286343,0.575616628
0.298245614,1,1,1,0.666666667,0.313333333,0.805401922,0.372162625
0.928571429,0.4,1,0,1,0.046666667,0.847358754,0.618944964
0.34,0.8,0,0,0.888888889,0.721666667,0.568033198,0.575616628
0.726315789,0.4,1,0,0.555555556,0.583333333,0.865915009,0.949369888
0.257142857,0.4,0,1,0,0.811666667,0.607633434,0.52454824
0.777777778,0,1,1,0.111111111,0.091666667,0.468260069,0.172742589
0.832727273,0.2,1,1,0.444444444,0.02,0.791912614,0.62778823
0.968421053,0,0,1,0.222222222,0.998333333,0.691341597,0.313894115
0.723636364,0.8,0,1,0.777777778,0.828333333,0,0.632117941
0.756521739,0.8,0,1,0.333333333,0.4,0.454483541,0.559618929
0.963636364,0.4,1,0,0.888888889,0.496666667,0.571934431,0.542650226
0.6,0.2,1,0,0.111111111,0.191666667,0.594011189,0.468895526
0.5,1,0,1,0.666666667,0.456666667,0.498516612,0.395481803
0.430927835,0.8,1,1,0.111111111,0.403333333,0.735630394,0.852039716
0.829885057,0.6,1,0,0.777777778,0.766666667,0.339255409,0.452713652
0.288888889,0.4,0,0,0.555555556,0.443333333,0.749693831,0.536751386
0.717073171,0.8,0,0,0.888888889,0.316666667,0.604301051,0.683696442
0.992156863,0.2,0,1,0.888888889,0.761666667,0.774235772,0.559618929
0.415789474,0.4,0,0,0.555555556,0.271666667,0.626714014,0.426019858
0.590909091,0.6,0,1,1,0.941666667,0.888849932,0.7964187
0.266666667,0,0,1,0,0.103333333,0.524472862,0.498275848
0.273333333,0,0,0,0.222222222,0.141666667,0.851726182,0.731707131
0.637037037,1,0,1,0,0.09,0.422722516,0.614426957
0.812903226,0.8,0,0,0.555555556,0.27,0.72729123,0.468895526
0.254545455,0.4,0,0,0,0.285,0.755529795,0.837595574
0.96,0.2,0,1,0.777777778,0.1,0.514510203,0.249137924
0.940740741,1,1,1,0,0.705,0.529270342,0.330444684
0.55,0.8,0,1,0.777777778,0.033333333,0.867304042,0.57038346
0.605882353,1,1,0,0.444444444,0.463333333,0.35532721,0.847279618
0.709090909,0.8,1,0,0.333333333,0.655,0.509328595,0.406175641
0.703030303,0.4,1,0,0.888888889,0.285,0.807050544,0.7964187
0.374358974,0,0,1,0.555555556,0.055,0.833926065,0.915787784
0.744578313,0.4,1,1,0.888888889,0.9,0.788452894,0.565052462
0.282051282,0,0,1,0,0.611666667,0.590477517,0.698094262
0.926315789,0.8,1,0,0.333333333,0.731666667,0.92385155,0.747413773
0.825454545,0.4,0,0,0.777777778,0.046666667,0.509328595,0.62778823
0.277922078,0.2,1,1,0.222222222,0.535,0.929785404,0.741210883
0.785074627,1,0,0,0.888888889,0.62,0.461515415,0.701602333
0.947826087,0.6,1,0,1,0.693333333,0.788452894,0.51174924
0.372727273,0.2,1,0,0.888888889,0.04,0.498516612,0.554077783
0.929411765,0.8,1,1,1,0.56,0.468260069,0.359319064
0.897560976,0.6,1,0,0.333333333,0.278333333,0.874171843,0.554077783
0.357894737,0.4,1,1,0.666666667,0.915,0.652845096,0.498275848
0.987878788,0,0,1,0.555555556,0.853333333,0.607633434,0.632117941
0.490909091,0.4,0,1,0.555555556,0.2,0.844417281,0.60518605
0.212903226,0.8,1,0,0.111111111,0.116666667,0.709874669,0.595653972
0.748837209,0,1,0,0.888888889,0.301666667,0.912940989,0.51174924
0.407407407,0.2,1,0,1,0.688333333,0.35532721,0.554077783
0.171428571,1,1,1,0.777777778,0.033333333,0.403855094,0.505102393
0.868571429,0.8,1,0,1,0.495,0.896622082,0.886157014
0.792307692,1,0,1,0.333333333,0.848333333,0.509328595,0.708515116
0.925,1,1,0,0.333333333,0.605,0.575767808,0.345485177
0.446153846,0,0,0,0.444444444,0.273333333,0.431303993,0.217642024
0.26,0.8,1,0,0.333333333,0.121666667,0.487027809,0.518227766
0.902222222,1,1,0,0.888888889,0.258333333,0.524472862,0.505102393
0.171428571,0.6,0,0,0.333333333,0.541666667,0.543010441,0.452713652
0.978181818,0.4,1,1,0,0.015,0.774235772,0.372162625
0.6,0.2,1,0,0.888888889,0.523333333,0.47474515,0.444169838
0.891428571,0.6,0,1,0.888888889,0.648333333,0.860305654,0.664800048
0.8,0.8,0,1,0.777777778,0.575,0.403855094,0.416334214
0.772972973,0.6,0,1,0.888888889,0.478333333,0.759360636,0.542650226
0.924528302,0.4,0,0,0.444444444,0.08,0.723032706,0.788207613
0.897435897,0,0,0,0,0.716666667,0.723032706,0.590771343
0.974468085,0,1,0,0.111111111,0.36,0.413603847,0.756529473
0.514893617,0.8,1,0,0.666666667,0.32,0.413603847,0.614426957
0.691891892,0.2,0,1,0.111111111,0.645,0.907992611,0.825166502
0.648780488,0.2,1,0,0.111111111,0.643333333,0.487027809,0.672486278
0.78021978,0.2,0,1,0.111111111,0.006666667,0.813565956,0.951272438
0.97260274,0.4,1,0,0.666666667,0.556666667,0.641560958,0.580756335
0.5,0.2,0,1,0.111111111,0.92,0.403855094,0.217642024
0.687912088,0.6,0,1,0,0.346666667,0.884903341,0.640603758
0.428571429,0,1,1,0.555555556,0.166666667,0.454483541,0.384176078
0.345454545,0.2,0,0,0.222222222,0.93,0.47474515,0.460946608
0.672131148,0.4,0,1,0.333333333,0.131666667,0.6236357,0.822635301
0.269135802,0,1,1,0.777777778,0.14,0.83087034,0.88175914
0.966666667,0,0,0,0.777777778,0.418333333,0.693725555,0.785432211
0.235714286,0.2,1,0,0.444444444,0.79,0.759360636,0.60518605
0.653846154,0.2,1,1,0.222222222,0.373333333,0.759360636,0.559618929
0.876923077,0,0,0,0.555555556,0.275,0.604301051,0.72848371
0.425,0.2,1,1,0.222222222,0.151666667,0.590477517,0.416334214
0.52,0.2,0,0,0.222222222,0.273333333,0.422722516,0
0.428571429,0.4,1,1,0,0.778333333,0.422722516,0.725231507
0.75,0.2,0,0,1,0.245,0.833926065,0.982513887
0.411235955,0.6,1,1,0.555555556,0.978333333,0.937947532,0.822635301
0.83030303,0.8,0,0,0,0.911666667,0.691341597,0.498275848
0.346236559,0.4,1,0,0.666666667,0.155,0.590477517,0.580756335
0.228571429,1,1,1,0.222222222,0.471666667,0.644428674,0.345485177
0.204395604,0,0,0,0.666666667,0.263333333,0.647264701,0.779821789
0.968421053,0.8,1,0,1,0.101666667,0.808691163,0.668665251
0.903448276,0.2,1,0,1,0.241666667,0.660998395,0.52454824
0.714285714,1,1,0,0.888888889,0.838333333,0.880914985,0.687352642
0.85,0,0,1,0.111111111,0.155,0.604301051,0.249137924
0.2,0,1,1,0.444444444,0.53,0.439421024,0.217642024
0.747619048,0.4,0,0,0.444444444,0.87,0.47474515,0.937791051
0.885714286,0.4,0,1,0.555555556,0.215,0.461515415,0.406175641
0.348314607,0.8,0,0,0.222222222,0.551666667,0.586888626,0.217642024
0.452631579,0.4,1,1,1,0.136666667,0.798725408,0.664800048
0.2,1,1,0,0.888888889,0.348333333,0.952682212,0.644763639
0.733333333,0.6,0,1,0.555555556,0.281666667,0.369375825,0.274211767
0.866666667,0.8,1,0,0,0.671666667,0.35532721,0.861403539
0.661538462,0,1,1,0.333333333,0.703333333,0.560014593,0.600457841
0.770212766,0.8,1,0,0.222222222,0.996666667,0.984806635,0.847279618
0.863157895,1,0,0,0,0.755,0.876883742,0.856747213
0.809756098,1,1,1,0.111111111,0.308333333,0.850276263,0.536751386
0.475,0.4,1,1,0.333333333,0.733333333,0.7251696,0.359319064
0.625,0.2,1,1,0.777777778,0.311666667,0.590477517,0.384176078
0.2,0.6,1,0,0,0.753333333,0.422722516,0.295385671
0.345454545,1,0,1,0.333333333,0.016666667,0.538532997,0.585806643
0.77,1,1,0,0.222222222,0.326666667,0,0.416334214
0.482926829,1,0,1,0.888888889,0.76,0.468260069,0.536751386
0.355223881,0.8,1,0,0.111111111,0.818333333,0.131118215,0.87507889
0.133333333,0.6,1,0,0.333333333,0.396666667,0.35532721,0.345485177
0.552,0.4,0,1,0.777777778,0.025,0.629754555,0.554077783
0.391666667,0,0,1,0.555555556,0.813333333,0.737679604,0.905427305
0.35483871,0,0,1,0.666666667,0.668333333,0.369375825,0.804463878
0.443478261,0,1,1,0.333333333,0.65,0.629754555,0.530719961
0.4,0.8,0,0,0.222222222,0.686666667,0.666297548,0.484031527
0.956756757,0.6,1,0,0.333333333,0.151666667,0.897902191,0.741210883
0.563636364,0.6,0,0,1,0.611666667,0.652845096,0.585806643
0.695238095,0,1,1,0.111111111,0.89,0.712109272,0.559618929
0.357746479,0.2,0,0,0.222222222,0.756666667,0.422722516,0.295385671
0.52972973,0,1,0,0.222222222,0.558333333,0.836955446,0.896964872
0.909333333,0.2,1,0,0.777777778,0.678333333,0.733567197,0.384176078
0.472727273,1,1,1,1,0.556666667,0.641560958,0.721949871
0.905555556,1,1,1,0.555555556,0.391666667,0.705352949,0.870568094
0.6,0,1,0,0.222222222,0.605,0.439421024,0.416334214
0.9,1,0,0,0.666666667,0.415,0.824677518,0.217642024
0.323809524,0.6,0,1,0,0.16,0.381938338,0.750476978
0.8,0.2,0,0,0.222222222,0.91,0.369375825,0.52454824
0.942857143,0.4,1,1,0.111111111,0.486666667,0.487027809,0.505102393
0.91627907,0,0,1,0.333333333,0.796666667,0.916611572,0.899095438
0.82745098,0.6,0,0,0.444444444,0.158333333,0.262236431,0.744325251
0.728301887,0,1,1,0.111111111,0.816666667,0.487027809,0.807110159
0.626086957,0,1,0,0.555555556,0.258333333,0.887538975,0.690970354
0.417142857,0.8,1,1,0.111111111,0.296666667,0.579536205,0.585806643
0.620512821,0.6,0,0,0.222222222,0.511666667,0.660998395,0.67626437
0.582352941,1,0,0,0.666666667,0.898333333,0.480994278,0.313894115
0.555555556,0.6,1,0,0.666666667,0.95,0.626714014,0.648870525
0.65,0.4,1,1,0.111111111,0.918333333,0.543010441,0.330444684
0.275,0.2,1,0,0.888888889,0.531666667,0.547392602,0.172742589
0.6,1,0,0,0.222222222,0.47,0.757451073,0.680000713
0.345945946,0.8,1,0,0.111111111,0.4,0.714326817,0.731707131
0.591666667,0.8,1,0,0.222222222,0.825,0.641560958,0
0.837037037,0,1,1,1,0.418333333,0.439421024,0.406175641
0.6,0.8,0,0,0.555555556,0.895,0.439421024,0.460946608
0.656470588,1,1,1,0.444444444,0.838333333,0.35532721,0.949369888
0.685714286,0.4,0,1,0.555555556,0.553333333,0.786709293,0.618944964
0.690909091,0.4,0,0,0.888888889,0.831666667,0.652845096,0.738070121
0.416,0.6,1,0,0.666666667,0.941666667,0.604301051,0.747413773
0.694117647,0.4,1,0,0.555555556,0.908333333,0.779640374,0.774129457
0.496296296,0,1,0,0.444444444,0.796666667,0.666297548,0.345485177
0.6,0.8,0,1,0.444444444,0.368333333,0.454483541,0.395481803
0.476923077,0.8,0,0,0.555555556,0.353333333,0.551684393,0.416334214
0.504347826,0,1,0,0,0.805,0.961493221,0.468895526
0.775,0.6,1,0,0.555555556,0.208333333,0.369375825,0.345485177
0.9,1,1,1,0.444444444,0.843333333,0.560014593,0.60984151
0.66,1,1,1,0.111111111,0.11,0.6236357,0.484031527
0.613793103,0.4,1,1,0,0.796666667,0.707622676,0.498275848
0.473684211,0.6,0,1,0.555555556,0.968333333,0.978575111,0.899095438
0.482352941,1,0,1,0.555555556,0.338333333,0.403855094,0.484031527
0.925925926,0.4,1,0,0.888888889,0.535,0.763145321,0.484031527
0.792771084,0.2,1,0,0.555555556,0.381666667,0.875530263,0.585806643
0.781818182,1,0,1,0.888888889,0.145,0.439421024,0.395481803
0.418556701,1,1,1,0.888888889,0.58,0.829332418,0.313894115
0.912,0,1,1,0.222222222,0.568333333,0.590477517,0.759519739
0.497435897,0.6,1,0,0.222222222,0.816666667,0.751651362,0.460946608
0.846153846,0.6,1,0,0.777777778,0.326666667,0.514510203,0.484031527
0.87,0.6,1,1,0.333333333,0.126666667,0.538532997,0.683696442
0.228915663,0.6,1,0,0.333333333,0.95,0.604301051,0.768352156
0.253333333,0.8,0,1,0.444444444,0.93,0.454483541,0
0.34,0.6,0,0,0.666666667,0.621666667,0.393354646,0.559618929
0.576,0.4,0,0,0.555555556,0.895,0.498516612,0.718638128
0.309090909,0.4,0,0,0.777777778,0.168333333,0.805401922,0.698094262
0.76,0.4,0,1,0.444444444,0.648333333,0.705352949,0.652926071
0.955555556,0.6,1,1,0.111111111,0.783333333,0.381938338,0
0.688888889,1,0,1,1,0.645,0.519555413,0.395481803
0.236363636,0.2,0,0,1,0.868333333,0.790187294,0.750476978
0.733333333,1,0,0,1,0.851666667,0.320223405,0.274211767
0.78,0,0,0,0,0.246666667,0.524472862,0.580756335
0.587234043,0,1,0,0.222222222,0.26,0.91539186,0.984290589
0.817021277,0.8,1,0,0.888888889,0.115,0.905494605,0.660889369
0.538983051,0.2,1,0,0.111111111,0.843333333,0.763145321,0.793700526
0.984,0.8,1,0,0.777777778,0.093333333,0.629754555,0.51174924
0.509859155,1,0,0,0.333333333,0.336666667,0.679105713,0.660889369
0.848275862,0.8,1,1,0.333333333,0.511666667,0.594011189,0.656931852
0.281355932,0.2,1,0,0,0.143333333,0.847358754,0.636389138
0.771428571,0.4,0,1,0.666666667,0.293333333,0.422722516,0.705075668
0.509278351,0.8,1,0,0.444444444,0.266666667,0.766885213,0.585806643
0.307692308,1,0,1,0.888888889,0.685,0.816777523,0.640603758
0.76,0,0,1,0.222222222,0.54,0.663661154,0.683696442
0.292307692,1,1,1,0.555555556,0.615,0.339255409,0.444169838
0.44,0.6,0,0,0.888888889,0.791666667,0.712109272,0.52454824
0.546341463,1,1,1,0.555555556,0.17,0.829332418,0.426019858
0.307692308,0.6,0,0,0.222222222,0.171666667,0.788452894,0.575616628
0.066666667,0.6,0,0,0,0.295,0.381938338,0.217642024
0.52238806,0.8,0,0,0,0.748333333,0.836955446,0.741210883
0.483333333,1,0,1,1,0.355,0.655591077,0.476583704
0.858333333,0.4,1,0,0,0.98,0.788452894,0.694550576
0.633333333,0.8,1,1,0.888888889,0.98,0.524472862,0.435284047
0.988235294,0,1,0,0.111111111,0.215,0.858889753,0.731707131
0.379591837,0.4,1,1,1,0.355,0.815175509,0.747413773
0.971830986,0.8,0,1,0.444444444,0.046666667,0.718712008,0.883963548
0.697297297,1,1,1,0.555555556,0.508333333,0.61091985,0.452713652
0.895833333,0.2,1,1,0.333333333,0.39,0.951567469,0.969893046
0.778378378,0,0,0,0.222222222,0.271666667,0.504000979,0.660889369
0.456603774,1,1,1,0.222222222,0.555,0.774235772,0.614426957
0.448275862,0,0,1,0.333333333,0.033333333,0.696089479,0.660889369
0.913924051,1,0,0,0.222222222,0.446666667,0.638660653,0.894824137
0.638554217,0.6,0,0,0.555555556,0.255,0.945947778,0.90959984
0.513043478,0.2,0,1,0.333333333,0.463333333,0.564061024,0.452713652
0.6,0.8,1,0,1,0.045,0.339255409,0.395481803
0.393103448,0,1,1,0.777777778,0.053333333,0.564061024,0.664800048
0.685714286,0.2,0,1,0.444444444,0.385,0.658308602,0.774129457
0.923076923,0.2,1,0,0.222222222,0.49,0.533954915,0.60518605
0.246153846,0.2,1,1,0.666666667,0.866666667,0.524472862,0.498275848
0.382716049,0.6,1,1,1,0.078333333,0.932134439,0.905427305
0.381818182,0.2,0,1,0.777777778,0.076666667,0.480994278,0.249137924
0.675362319,0.8,0,1,0.444444444,0.353333333,0.647264701,0.776986049
0.191489362,0.2,1,0,0.333333333,0.358333333,0.413603847,0.623397959
0.847058824,0.2,1,1,0.333333333,0.371666667,0.647264701,0.623397959
0.36,0.4,1,0,0.111111111,0.473333333,0.575767808,0.406175641
0.337931034,0.6,0,1,0.555555556,0.035,0.468260069,0.554077783
0.217391304,0.2,1,0,0,0.085,0.927422469,0.484031527
0.95,0.8,0,0,0.888888889,0.423333333,0.547392602,0.345485177
0.936170213,0,1,1,0.444444444,0.525,0.912940989,0.580756335
0.702564103,1,1,1,0.333333333,0.976666667,0.560014593,0.668665251
0.885714286,0.6,1,1,0.222222222,0.151666667,0.647264701,0.565052462
0.888372093,0.4,1,1,0.666666667,0.538333333,0.735630394,0.701602333
0.463736264,0.4,1,1,0.777777778,0.641666667,0.963666988,0.460946608
0.852173913,0.2,1,0,0.777777778,0.178333333,0.79533648,0.67626437
0.20754717,0.8,0,1,0.555555556,0.666666667,0.839959045,0.460946608
0.532075472,0,1,1,0,1,0.468260069,0.476583704
0.952941176,0.6,0,1,0.333333333,0.805,0.658308602,0.249137924
0.438383838,0.2,0,1,0,0.066666667,0.836955446,0.989582576
0.625531915,0,1,0,0.666666667,0.968333333,0.759360636,0.680000713
0.351020408,0.2,1,1,0.555555556,0.216666667,0.547392602,0.866010063
0.415384615,0.2,0,1,1,0.775,0.49286343,0.217642024
0.786206897,0.6,0,0,0.888888889,0.818333333,0.447131768,0.822635301
0.972727273,1,1,1,1,0.9,0.564061024,0.640603758
0.309090909,0.2,0,0,0,0.758333333,0.422722516,0.505102393
0.943434343,0,0,1,0.222222222,0.455,0.860305654,0.80180007
0.65,0,0,0,0.888888889,0.946666667,0.759360636,0.345485177
0.32,1,0,0,0.777777778,0.205,0.468260069,0.330444684
0.67804878,0.8,0,0,0.666666667,0.786666667,0.763145321,0.600457841
0.311627907,0.2,1,1,0.777777778,0.33,0.824677518,0.536751386
0.928205128,0.6,1,0,0.111111111,0.713333333,0.604301051,0.590771343
0.372093023,0.8,0,0,0.444444444,0.945,0.949328852,0.718638128
0.909090909,0.8,0,1,0.666666667,0.981666667,0.393354646,0.416334214
0.665882353,0.4,0,1,0.222222222,0.396666667,0.914168342,0.945541742
0.6,0.8,0,1,0.333333333,0.195,0.468260069,0.330444684
0.281481481,0.4,0,0,0.222222222,0.005,0.827787691,0.779821789
0.691428571,0.8,0,1,0.777777778,0.956666667,0.447131768,0.580756335
0.365517241,0.6,0,1,0.111111111,0.843333333,0.635726816,0.660889369
0.222641509,0,0,0,0.888888889,0.678333333,0.793628971,0.51174924
0.571134021,1,0,0,0.111111111,0.323333333,0.6236357,0.852039716
0.85,0.8,0,1,0.222222222,0.685,0.509328595,0.664800048
0.5625,1,0,0,0.222222222,0.593333333,0.671493789,0.548423534
0.65,0.2,1,1,0.111111111,0.181666667,0.439421024,0.372162625
0.651282051,0.6,0,1,1,0.316666667,0.663661154,0.640603758
0.570731707,0.8,1,1,1,0.885,0.934469776,0.536751386
0.311111111,0.8,1,0,0.555555556,0.616666667,0.480994278,0.530719961
0.338271605,0.8,1,0,0.222222222,0.125,0.583242306,0.907518369
0.76,1,1,1,0.222222222,0.08,0.655591077,0.249137924
0.917241379,1,1,0,0.111111111,0.63,0.928605687,0.913734442
0.96875,0,1,0,0.777777778,0.546666667,0.844417281,0.530719961
0.75,0.2,1,0,0.555555556,0.678333333,0.369375825,0.444169838
0.64057971,0.8,1,1,0.444444444,0.461666667,0.786709293,0.484031527
0.23030303,0,1,0,1,0.745,0.564061024,0.498275848
0.32,0.8,1,0,0.777777778,0.405,0.296316815,0.172742589
0.855319149,0,0,1,0.444444444,0.353333333,0.797035256,0.929910082
0.433707865,0,0,1,0.555555556,0.735,0.632758461,0.832668427
0.488607595,0.8,1,1,0.777777778,0.328333333,0.498516612,0.644763639
0.688888889,1,0,0,0.666666667,0.786666667,0.498516612,0.52454824
0.7375,0.8,1,1,0.111111111,0.25,0.679105713,0.536751386
0.52,0,1,1,0.555555556,0.526666667,0.381938338,0.330444684
1,0.6,1,0,0.555555556,0.983333333,0.393354646,0.330444684
0.592857143,0.4,0,1,0.666666667,0.926666667,0.339255409,0.807110159
0.6,0.2,1,1,0.555555556,0.5,0.49286343,0.600457841
0.344262295,1,1,1,0.777777778,0.166666667,0.723032706,0.52454824
0.536363636,0.4,1,0,0.888888889,0.32,0.693725555,0.395481803
0.862068966,0.4,1,1,0.222222222,0.523333333,0.413603847,0.249137924
0.84,0.8,1,1,0.444444444,0.896666667,0.514510203,0.249137924
0.8,0.2,0,1,0.777777778,0.71,0.487027809,0.406175641
0.484745763,1,0,1,0.222222222,0.83,0.841451346,0.636389138
0.927272727,0.4,0,1,0.111111111,0.011666667,0.791912614,0.718638128
0.422222222,0.6,1,1,1,0.518333333,0.369375825,0.426019858
0.6,0.8,0,0,0.333333333,0.486666667,1,0.951272438
0.422222222,1,1,0,0.777777778,0.408333333,0.262236431,0.217642024
0.212121212,0.4,1,1,0.333333333,0.908333333,0.439421024,0.618944964
0.288311688,0.2,1,0,0.666666667,0.505,0.761258661,0.854399948
0.387234043,1,0,1,0.666666667,0.975,0.856041302,0.395481803
0.293617021,0.2,1,1,0.555555556,0.238333333,0.813565956,0.518227766
0.957894737,0.2,0,0,0.222222222,0.281666667,0.480994278,0.395481803
0.815384615,0,0,0,0.666666667,0.5,0.679105713,0.793700526
0.941463415,0.2,0,0,0.555555556,0.218333333,0.733567197,0.721949871
0.84516129,0.6,1,0,0.777777778,0.941666667,0.564061024,0.618944964
0.713636364,1,0,1,0.222222222,0.108333333,0.95044969,0.762486643
0.747058824,0.2,1,0,0.111111111,0.335,0.575767808,0.785432211
0.5,0.8,0,0,0.555555556,0.96,0.339255409,0.172742589
0.618181818,1,1,0,0.888888889,0.08,0.668908221,0.505102393
0.751111111,0.6,1,1,0.222222222,0.563333333,0.854608644,0.827682269
0.2,0.2,0,1,0.666666667,0.081666667,0.763145321,0.295385671
0.394871795,0.4,0,0,0.777777778,0.415,0.87957606,0.88175914
0.386666667,0.4,0,1,0.444444444,0.686666667,0.617360909,0.372162625
0.719148936,0,0,0,0.777777778,0.018333333,0.791912614,0.217642024
0.433962264,0,1,1,0.222222222,0.048333333,0.714326817,0.731707131
0.8,0.2,1,1,0.555555556,0.748333333,0.586888626,0.217642024
0.65,0.8,0,1,0.444444444,0.38,0.815175509,0.491256944
0.740540541,0.2,1,1,0.555555556,0.05,0.555890333,0.372162625
0.355555556,0.6,0,1,0.333333333,0.816666667,0.626714014,0.672486278
0.351578947,0,1,0,0.222222222,0.935,0.953793937,0.879543656
0.8,0.6,1,1,0.777777778,0.89,0.393354646,0.444169838
0.541176471,0.6,1,1,1,0.713333333,0.454483541,0.426019858
0.752380952,1,1,1,0.444444444,0.361666667,0.431303993,0.530719961
0.632,0.6,0,1,0.777777778,0.308333333,0.487027809,0.57038346
0.288888889,0.4,0,0,0.666666667,0.061666667,0.468260069,0
0.733333333,0.8,0,0,0.888888889,0.155,0,0.217642024
0.511111111,1,1,1,0,0.846666667,0.607633434,0.680000713
0.931818182,0.2,1,1,0.666666667,0.435,0.74374562,0.715295577
0.257142857,0.6,1,0,0.555555556,0.07,0.961493221,0.949369888
0.223529412,0.2,1,1,0.111111111,0.39,0.543010441,0.435284047
0.6,0,1,1,0.555555556,0.855,0.296316815,0.406175641
0.955555556,0,0,0,0.444444444,0.325,0.745741163,0.565052462
0.6625,1,0,0,0.222222222,0.88,0.707622676,0.67626437
0.857142857,0.8,0,1,0.666666667,0.02,0.579536205,0.372162625
0.68372093,1,1,1,0.888888889,0.53,0.73148977,0.345485177
0.133333333,0.4,0,0,0.444444444,0.833333333,0.431303993,0.217642024
0.333333333,0.4,0,0,0.222222222,0.826666667,0.660998395,0.680000713
0.952,0.4,1,0,0.555555556,0.025,0.729397866,0.435284047
0.714285714,0.4,1,1,0.111111111,0.84,0.480994278,0.484031527
0.333333333,0,0,0,0.222222222,0.893333333,0.439421024,0.460946608
0.734782609,0,1,0,0.444444444,0.258333333,0.956008418,0.468895526
0.723076923,0.2,1,1,0.222222222,0.716666667,0.393354646,0.530719961
0.653846154,0.6,0,1,0.333333333,0.058333333,0.729397866,0.711921491
0.9,0,1,1,0.666666667,0.575,0.620518417,0.416334214
0.955555556,1,0,0,0.888888889,0.276666667,0.519555413,0.476583704
0.531818182,0.6,0,0,0.777777778,0.613333333,0.85317029,0.960672972
0.577777778,0.6,0,1,0.666666667,0.233333333,0.487027809,0.172742589
0.6,0.6,1,0,0.555555556,0.935,0.296316815,0.313894115
0.466666667,0,1,0,0.444444444,0.48,0.461515415,0.172742589
0.959493671,0,0,0,0.111111111,0.71,0.614161851,0.90959984
0.625,0.8,1,0,0.333333333,0.641666667,0.547392602,0.468895526
1,0.4,1,1,0.222222222,0.256666667,0.262236431,0.313894115
0.731764706,0.6,0,1,0,0.85,0.959308014,0.60518605
0.748571429,0,0,0,0.666666667,0.605,0.808691163,0.776986049
0.811764706,0.2,1,1,0.777777778,0.756666667,0.575767808,0.426019858
0.911111111,0.8,1,0,0.111111111,0.38,0.691341597,0.484031527
0.9,0.6,0,0,0.666666667,0.46,0.431303993,0.406175641
0.925925926,0.4,1,0,0.444444444,0.726666667,0.413603847,0
0.659574468,0.2,1,1,0.222222222,0.601666667,0.707622676,0.67626437
0.805,0.4,0,1,0.888888889,0.775,0.945947778,0.81494667
0.54375,1,0,0,0.333333333,0.661666667,0.73971506,0.57038346
0.338461538,0.8,0,1,0,0.503333333,0.745741163,0.345485177
0.850549451,0.8,0,1,0.333333333,0.405,0.838460434,0.905427305
0.342105263,0,1,1,0.777777778,0.813333333,0.468260069,0.738070121
0,0,1,1,0.888888889,0.366666667,0.262236431,0.249137924
0.809756098,0.6,1,1,0.444444444,0.613333333,0.943678046,0.614426957
0.807407407,0.4,1,1,1,0.2,0.454483541,0.416334214
0.63902439,0.6,1,1,0.444444444,0.275,0.655591077,0.460946608
0.831578947,0.4,0,1,0.222222222,0.986666667,0.519555413,0.484031527
0.729411765,1,1,1,1,0.951666667,0.658308602,0.585806643
0.415384615,0.6,0,0,0.111111111,0.418333333,0.6236357,0.345485177
0.371428571,0.2,0,0,0.888888889,0.493333333,0.693725555,0.274211767
0.373913043,0.6,1,0,0.888888889,0.2,0.439421024,0.313894115
0.846153846,0,0,1,1,0.851666667,0.635726816,0.57038346
0.385365854,1,1,1,0.111111111,0.82,0.594011189,0.680000713
0.2,0.4,1,1,0.333333333,0.651666667,0.524472862,0.52454824
0.490909091,0.8,0,1,0.111111111,0.716666667,0.320223405,0.313894115
0.502702703,0.2,0,1,0.111111111,0.245,0.320223405,0.468895526
0.982608696,0.4,0,1,1,0.516666667,0.568033198,0.313894115
0.263157895,0.8,0,1,0.111111111,0.015,0.757451073,0.585806643
0.4,0.4,0,1,0,0.89,0.35532721,0.530719961
0.1,0.2,1,1,0.444444444,0.811666667,0.413603847,0.217642024
0.438095238,0.2,1,0,0,0.32,0.579536205,0.827682269
0.371428571,0.8,0,1,0.333333333,0.556666667,0.791912614,0.782637055
0.787654321,0.8,1,0,0.555555556,0.62,0.632758461,0.779821789
0.888888889,0,1,0,0.333333333,0.835,0.770581616,0.771251625
0.93814433,0,0,0,1,0.668333333,0.779640374,0.941682345
0.411764706,1,1,0,0,0.361666667,0.262236431,0.217642024
0.066666667,0,0,0,0.888888889,0.126666667,0.320223405,0
0.2,0.2,1,1,1,0.97,0.339255409,0.172742589
0.214035088,1,0,0,0.111111111,0.986666667,0.74374562,0.680000713
0.774193548,0.8,1,1,0.777777778,0.97,0.774235772,0.565052462
0.301818182,0.6,0,0,0.333333333,0.466666667,0.393354646,0.359319064
0.20754717,0.8,0,0,0.555555556,0.868333333,0.833926065,0.807110159
0.504,0.2,1,0,1,0.325,0.607633434,0.554077783
0.945098039,0.4,0,1,0,0.721666667,0.131118215,0.614426957
0.752,0.2,0,1,0.555555556,0.361666667,0.498516612,0.426019858
0.171428571,0.6,1,1,0.666666667,0.656666667,0.571934431,0.217642024
0.388235294,0.2,0,1,0.444444444,0.726666667,0.487027809,0.51174924
0.883333333,0.2,1,0,0.333333333,0.891666667,0.509328595,0.395481803
0.8,0,0,1,1,0.706666667,0.369375825,0
0.5,0.4,1,1,1,0.016666667,0.774235772,0.618944964
0.890526316,0.2,1,1,0.666666667,0.231666667,0.339255409,0.395481803
